customer_id,product_id,sale_month,sale_year,unit_sale,product_rate,total_amount
5071,8620,April,2025,10,144.5,1445
5071,8974,April,2025,20,119,2380
5071,8975,April,2025,10,34,340
5071,8981,April,2025,10,85,850
5071,9004,April,2025,10,85,850
5076,25,April,2025,50,118.15,5907.5
5076,8164,April,2025,10,119,1190
5076,8457,April,2025,10,61.2,612
5076,8594,April,2025,5,228.02,1140.1
5076,8602,April,2025,10,362.34,3623.4
5076,8605,April,2025,6,74.35,446.1
5076,8664,April,2025,10,63.75,637.5
5076,8974,April,2025,10,119,1190
5076,8975,April,2025,10,34,340
5076,8980,April,2025,10,93.5,935
5079,3,April,2025,1,324.7,324.7
5079,25,April,2025,20,118.15,2363
5079,44,April,2025,2,90.94,181.88
5079,49,April,2025,5,72.25,361.25
5079,8164,April,2025,1,119,119
5079,8406,April,2025,1,92,92
5079,8407,April,2025,2,127.5,255
5079,8413,April,2025,2,95.17,190.34
5079,8457,April,2025,10,61.2,612
5079,8467,April,2025,2,333.2,666.4
5079,8594,April,2025,1,228.02,228.02
5079,8603,April,2025,2,51.85,103.7
5079,8605,April,2025,4,74.35,297.4
5079,8664,April,2025,3,63.75,191.25
5079,8974,April,2025,10,119,1190
5079,8975,April,2025,3,34,102
5079,9001,April,2025,4,55.25,221
5079,9012,April,2025,2,465.38,930.76
5080,16,April,2025,1,255,255
5080,25,April,2025,10,118.15,1181.5
5080,8457,April,2025,10,61.2,612
5080,8474,April,2025,2,125.65,251.3
5080,8485,April,2025,10,93.5,935
5080,8974,April,2025,1,119,119
5080,8980,April,2025,5,93.5,467.5
5080,9012,April,2025,2,465.38,930.76
5080,9066,April,2025,2,290.03,580.06
5082,3,April,2025,10,324.7,3247
5082,25,April,2025,10,118.15,1181.5
5082,44,April,2025,10,90.94,909.4
5082,8164,April,2025,10,119,1190
5082,8457,April,2025,10,61.2,612
5082,8485,April,2025,10,93.5,935
5082,8527,April,2025,20,29.75,595
5082,8534,April,2025,10,102,1020
5082,8673,April,2025,10,41.34,413.4
5082,8974,April,2025,10,119,1190
5082,9001,April,2025,10,55.25,552.5
5082,9004,April,2025,3,85,255
5082,9012,April,2025,5,465.38,2326.9
5083,44,April,2025,10,90.94,909.4
5083,8975,April,2025,10,34,340
5083,9012,April,2025,1,465.38,465.38
5083,9065,April,2025,10,99.45,994.5
5089,8457,April,2025,10,61.2,612
5089,8467,April,2025,1,333.2,333.2
5089,8603,April,2025,15,51.85,777.75
5102,8594,April,2025,2,228.02,456.04
5102,8603,April,2025,10,51.85,518.5
5102,8605,April,2025,30,74.35,2230.5
5102,9001,April,2025,10,55.25,552.5
5103,8485,April,2025,20,93.5,1870
5111,25,April,2025,20,118.15,2363
5111,49,April,2025,2,72.25,144.5
5111,8457,April,2025,10,61.2,612
5111,8467,April,2025,2,333.2,666.4
5111,8485,April,2025,10,93.5,935
5111,8514,April,2025,10,74.58,745.8
5111,8594,April,2025,4,228.02,912.08
5111,8603,April,2025,10,51.85,518.5
5111,8605,April,2025,10,74.35,743.5
5111,8633,April,2025,10,79.81,798.1
5111,8664,April,2025,10,63.75,637.5
5111,8673,April,2025,20,41.34,826.8
5111,8868,April,2025,1,374,374
5111,8974,April,2025,1,119,119
5111,8980,April,2025,1,93.5,93.5
5111,9012,April,2025,1,465.38,465.38
5112,44,April,2025,10,90.94,909.4
5112,8603,April,2025,10,51.85,518.5
5112,8974,April,2025,2,119,238
5114,8467,April,2025,10,333.2,3332
5114,8603,April,2025,60,51.85,3111
5114,8605,April,2025,20,74.35,1487
5114,8633,April,2025,20,79.81,1596.2
5114,8673,April,2025,20,41.34,826.8
5114,8891,April,2025,10,72.25,722.5
5114,9001,April,2025,20,55.25,1105
5114,9012,April,2025,5,465.38,2326.9
5115,3,April,2025,10,324.7,3247
5115,8457,April,2025,50,61.2,3060
5115,8467,April,2025,20,333.2,6664
5115,8474,April,2025,30,125.65,3769.5
5115,8485,April,2025,40,93.5,3740
5115,8527,April,2025,10,29.75,297.5
5115,8594,April,2025,15,228.02,3420.3
5115,8605,April,2025,20,74.35,1487
5115,8615,April,2025,10,49.73,497.3
5115,8620,April,2025,10,144.5,1445
5115,8868,April,2025,5,374,1870
5115,9001,April,2025,100,55.25,5525
5115,9004,April,2025,10,85,850
5115,9012,April,2025,10,465.38,4653.8
5115,9066,April,2025,10,290.03,2900.3
5116,3,April,2025,2,324.7,649.4
5116,25,April,2025,10,118.15,1181.5
5116,8602,April,2025,10,362.34,3623.4
5116,8605,April,2025,10,74.35,743.5
5116,8615,April,2025,5,49.73,248.65
5116,8673,April,2025,10,41.34,413.4
5116,8974,April,2025,10,119,1190
5116,9065,April,2025,20,99.45,1989
5119,3,April,2025,5,324.7,1623.5
5119,25,April,2025,5,118.15,590.75
5119,8467,April,2025,5,333.2,1666
5119,8594,April,2025,10,228.02,2280.2
5119,8633,April,2025,10,79.81,798.1
5119,8664,April,2025,10,63.75,637.5
5119,8975,April,2025,5,34,170
5119,9066,April,2025,2,290.03,580.06
5122,3,April,2025,1,324.7,324.7
5122,25,April,2025,10,118.15,1181.5
5122,8164,April,2025,3,119,357
5122,8514,April,2025,10,74.58,745.8
5122,8594,April,2025,1,228.02,228.02
5122,8603,April,2025,10,51.85,518.5
5122,8605,April,2025,10,74.35,743.5
5122,8673,April,2025,10,41.34,413.4
5122,8815,April,2025,5,101.88,509.4
5122,8974,April,2025,1,119,119
5122,8980,April,2025,1,93.5,93.5
5122,9001,April,2025,10,55.25,552.5
5123,8510,April,2025,3,599.15,1797.45
5123,8527,April,2025,10,29.75,297.5
5123,8602,April,2025,3,362.34,1087.02
5123,8664,April,2025,10,63.75,637.5
5123,8891,April,2025,5,72.25,361.25
5123,9001,April,2025,30,55.25,1657.5
5123,9012,April,2025,5,465.38,2326.9
5124,16,April,2025,10,255,2550
5124,8407,April,2025,5,127.5,637.5
5124,8457,April,2025,20,61.2,1224
5124,8467,April,2025,20,333.2,6664
5124,8527,April,2025,20,29.75,595
5124,8603,April,2025,30,51.85,1555.5
5124,8605,April,2025,20,74.35,1487
5124,8664,April,2025,20,63.75,1275
5124,9006,April,2025,10,229.5,2295
5125,8407,April,2025,2,127.5,255
5125,8534,April,2025,10,102,1020
5128,3,April,2025,10,324.7,3247
5128,16,April,2025,6,255,1530
5128,25,April,2025,100,118.15,11815
5128,44,April,2025,20,90.94,1818.8
5128,50,April,2025,10,170,1700
5128,8164,April,2025,20,119,2380
5128,8407,April,2025,10,127.5,1275
5128,8457,April,2025,150,61.2,9180
5128,8485,April,2025,40,93.5,3740
5128,8514,April,2025,30,74.58,2237.4
5128,8534,April,2025,20,102,2040
5128,8594,April,2025,30,228.02,6840.6
5128,8603,April,2025,45,51.85,2333.25
5128,8605,April,2025,20,74.35,1487
5128,8664,April,2025,20,63.75,1275
5128,8673,April,2025,20,41.34,826.8
5128,8815,April,2025,10,101.88,1018.8
5128,8891,April,2025,10,72.25,722.5
5128,8901,April,2025,2,187,374
5128,8974,April,2025,30,119,3570
5128,8980,April,2025,30,93.5,2805
5128,9004,April,2025,10,85,850
5128,9012,April,2025,5,465.38,2326.9
5128,9047,April,2025,10,212.5,2125
5130,3,April,2025,2,324.7,649.4
5130,44,April,2025,5,90.94,454.7
5130,8413,April,2025,4,95.17,380.68
5130,8457,April,2025,10,61.2,612
5130,8467,April,2025,4,333.2,1332.8
5130,8605,April,2025,10,74.35,743.5
5130,8633,April,2025,10,79.81,798.1
5130,8664,April,2025,10,63.75,637.5
5130,8975,April,2025,2,34,68
5130,9001,April,2025,10,55.25,552.5
5130,9012,April,2025,2,465.38,930.76
5130,9065,April,2025,10,99.45,994.5
5132,8457,April,2025,100,61.2,6120
5132,8467,April,2025,20,333.2,6664
5132,8594,April,2025,3,228.02,684.06
5132,8605,April,2025,40,74.35,2974
5132,8891,April,2025,20,72.25,1445
5132,8901,April,2025,3,187,561
5132,8974,April,2025,2,119,238
5133,3,April,2025,1,324.7,324.7
5133,8406,April,2025,10,92,920
5133,8407,April,2025,5,127.5,637.5
5133,8467,April,2025,1,333.2,333.2
5133,8510,April,2025,1,599.15,599.15
5133,8605,April,2025,10,74.35,743.5
5133,8891,April,2025,10,72.25,722.5
5133,8974,April,2025,2,119,238
5133,9001,April,2025,10,55.25,552.5
5154,3,April,2025,20,324.7,6494
5154,25,April,2025,50,118.15,5907.5
5154,8474,April,2025,55,125.65,6910.75
6012,16,April,2025,10,255,2550
6012,25,April,2025,10,118.15,1181.5
6012,8457,April,2025,50,61.2,3060
6012,8594,April,2025,7,228.02,1596.14
6012,8605,April,2025,10,74.35,743.5
6012,8868,April,2025,1,374,374
6012,8901,April,2025,4,187,748
6012,8974,April,2025,10,119,1190
6012,8980,April,2025,10,93.5,935
6012,9001,April,2025,30,55.25,1657.5
7102,8406,April,2025,10,92,920
7102,8407,April,2025,10,127.5,1275
7102,8602,April,2025,3,362.34,1087.02
7102,8901,April,2025,20,187,3740
7117,8974,April,2025,20,119,2380
8002,3,April,2025,2,324.7,649.4
8002,49,April,2025,4,72.25,289
8002,50,April,2025,10,170,1700
8002,8457,April,2025,20,61.2,1224
8002,8467,April,2025,2,333.2,666.4
8002,8485,April,2025,10,93.5,935
8002,8510,April,2025,1,599.15,599.15
8002,8603,April,2025,15,51.85,777.75
8002,8620,April,2025,5,144.5,722.5
8002,8664,April,2025,10,63.75,637.5
8002,8974,April,2025,10,119,1190
8002,8975,April,2025,4,34,136
8004,3,April,2025,2,324.7,649.4
8004,25,April,2025,20,118.15,2363
8004,44,April,2025,10,90.94,909.4
8004,49,April,2025,10,72.25,722.5
8004,50,April,2025,10,170,1700
8004,8457,April,2025,60,61.2,3672
8004,8467,April,2025,3,333.2,999.6
8004,8485,April,2025,10,93.5,935
8004,8512,April,2025,10,104.55,1045.5
8004,8534,April,2025,20,102,2040
8004,8594,April,2025,10,228.02,2280.2
8004,8603,April,2025,15,51.85,777.75
8004,8605,April,2025,20,74.35,1487
8004,8974,April,2025,10,119,1190
8004,8975,April,2025,10,34,340
8004,8980,April,2025,20,93.5,1870
8004,9004,April,2025,3,85,255
8004,9006,April,2025,10,229.5,2295
8004,9047,April,2025,10,212.5,2125
8004,9065,April,2025,10,99.45,994.5
8006,8412,April,2025,10,127.5,1275
8006,8457,April,2025,20,61.2,1224
8006,8534,April,2025,20,102,2040
8006,8975,April,2025,10,34,340
8006,9004,April,2025,2,85,170
8006,9006,April,2025,10,229.5,2295
8006,9012,April,2025,1,465.38,465.38
8007,8407,April,2025,10,127.5,1275
8007,8457,April,2025,40,61.2,2448
8007,8467,April,2025,2,333.2,666.4
8007,8485,April,2025,6,93.5,561
8007,8512,April,2025,10,104.55,1045.5
8007,8534,April,2025,20,102,2040
8007,8594,April,2025,5,228.02,1140.1
8007,8603,April,2025,15,51.85,777.75
8007,9004,April,2025,3,85,255
8007,9006,April,2025,2,229.5,459
8007,9047,April,2025,2,212.5,425
8007,9065,April,2025,10,99.45,994.5
8010,8457,April,2025,10,61.2,612
8010,8467,April,2025,1,333.2,333.2
8010,8512,April,2025,6,104.55,627.3
8010,8594,April,2025,2,228.02,456.04
8010,8891,April,2025,2,72.25,144.5
8010,8901,April,2025,2,187,374
8010,8974,April,2025,5,119,595
8010,9004,April,2025,2,85,170
8010,9012,April,2025,1,465.38,465.38
8010,9065,April,2025,3,99.45,298.35
8012,3,April,2025,1,324.7,324.7
8012,44,April,2025,10,90.94,909.4
8012,49,April,2025,10,72.25,722.5
8012,50,April,2025,10,170,1700
8012,8407,April,2025,5,127.5,637.5
8012,8412,April,2025,5,127.5,637.5
8012,8457,April,2025,40,61.2,2448
8012,8467,April,2025,4,333.2,1332.8
8012,8474,April,2025,10,125.65,1256.5
8012,8485,April,2025,10,93.5,935
8012,8512,April,2025,10,104.55,1045.5
8012,8527,April,2025,10,29.75,297.5
8012,8534,April,2025,10,102,1020
8012,8594,April,2025,10,228.02,2280.2
8012,8602,April,2025,2,362.34,724.68
8012,8605,April,2025,20,74.35,1487
8012,8633,April,2025,10,79.81,798.1
8012,8664,April,2025,10,63.75,637.5
8012,8673,April,2025,10,41.34,413.4
8012,8974,April,2025,10,119,1190
8012,8975,April,2025,30,34,1020
8012,9012,April,2025,2,465.38,930.76
8012,9065,April,2025,10,99.45,994.5
8015,3,April,2025,2,324.7,649.4
8015,25,April,2025,200,118.15,23630
8015,44,April,2025,10,90.94,909.4
8015,50,April,2025,5,170,850
8015,8467,April,2025,2,333.2,666.4
8015,8474,April,2025,10,125.65,1256.5
8015,8485,April,2025,10,93.5,935
8015,8594,April,2025,2,228.02,456.04
8015,8620,April,2025,10,144.5,1445
8015,9006,April,2025,2,229.5,459
8015,9065,April,2025,20,99.45,1989
8019,25,April,2025,10,118.15,1181.5
8019,8457,April,2025,10,61.2,612
8019,8467,April,2025,2,333.2,666.4
8019,8487,April,2025,2,205.7,411.4
8019,8975,April,2025,3,34,102
8019,9004,April,2025,1,85,85
8020,25,April,2025,11,118.15,1299.65
8020,50,April,2025,3,170,510
8020,8457,April,2025,20,61.2,1224
8020,8467,April,2025,2,333.2,666.4
8020,8485,April,2025,3,93.5,280.5
8020,8534,April,2025,10,102,1020
8020,8594,April,2025,3,228.02,684.06
8020,8603,April,2025,3,51.85,155.55
8020,8605,April,2025,5,74.35,371.75
8020,8633,April,2025,10,79.81,798.1
8020,8664,April,2025,10,63.75,637.5
8020,8673,April,2025,10,41.34,413.4
8020,8974,April,2025,20,119,2380
8020,9012,April,2025,2,465.38,930.76
8020,9066,April,2025,2,290.03,580.06
8021,8407,April,2025,5,127.5,637.5
8021,8457,April,2025,20,61.2,1224
8021,8487,April,2025,2,205.7,411.4
8021,8534,April,2025,20,102,2040
8021,8594,April,2025,10,228.02,2280.2
8021,9004,April,2025,1,85,85
8021,9047,April,2025,3,212.5,637.5
8022,3,April,2025,3,324.7,974.1
8022,23,April,2025,5,79.67,398.35
8022,25,April,2025,10,118.15,1181.5
8022,49,April,2025,3,72.25,216.75
8022,50,April,2025,6,170,1020
8022,8412,April,2025,13,127.5,1657.5
8022,8457,April,2025,30,61.2,1836
8022,8467,April,2025,3,333.2,999.6
8022,8485,April,2025,10,93.5,935
8022,8512,April,2025,6,104.55,627.3
8022,8534,April,2025,30,102,3060
8022,8594,April,2025,2,228.02,456.04
8022,8603,April,2025,15,51.85,777.75
8022,8605,April,2025,4,74.35,297.4
8022,8633,April,2025,10,79.81,798.1
8022,8901,April,2025,2,187,374
8022,8974,April,2025,3,119,357
8022,8975,April,2025,3,34,102
8022,9004,April,2025,2,85,170
8022,9006,April,2025,5,229.5,1147.5
8022,9012,April,2025,3,465.38,1396.14
8023,16,April,2025,1,255,255
8023,25,April,2025,20,118.15,2363
8023,44,April,2025,10,90.94,909.4
8023,8407,April,2025,10,127.5,1275
8023,8457,April,2025,30,61.2,1836
8023,8485,April,2025,10,93.5,935
8023,8510,April,2025,1,599.15,599.15
8023,8512,April,2025,10,104.55,1045.5
8023,8534,April,2025,30,102,3060
8023,8605,April,2025,10,74.35,743.5
8023,8673,April,2025,10,41.34,413.4
8023,8868,April,2025,1,374,374
8023,8974,April,2025,10,119,1190
8023,8975,April,2025,10,34,340
8023,9012,April,2025,1,465.38,465.38
8023,9065,April,2025,10,99.45,994.5
8026,3,April,2025,30,324.7,9741
8026,16,April,2025,10,255,2550
8026,25,April,2025,50,118.15,5907.5
8026,8406,April,2025,10,92,920
8026,8457,April,2025,100,61.2,6120
8026,8485,April,2025,50,93.5,4675
8026,8534,April,2025,50,102,5100
8026,8594,April,2025,20,228.02,4560.4
8026,8602,April,2025,2,362.34,724.68
8026,8620,April,2025,20,144.5,2890
8026,8664,April,2025,50,63.75,3187.5
8026,8673,April,2025,20,41.34,826.8
8026,8901,April,2025,2,187,374
8026,8974,April,2025,40,119,4760
8027,16,April,2025,2,255,510
8027,8457,April,2025,200,61.2,12240
8027,8474,April,2025,20,125.65,2513
8027,8485,April,2025,20,93.5,1870
8027,8664,April,2025,10,63.75,637.5
8027,8673,April,2025,20,41.34,826.8
8027,8974,April,2025,10,119,1190
8030,3,April,2025,20,324.7,6494
8030,8457,April,2025,100,61.2,6120
8030,8467,April,2025,10,333.2,3332
8030,8474,April,2025,40,125.65,5026
8030,8485,April,2025,40,93.5,3740
8030,8534,April,2025,20,102,2040
8030,8974,April,2025,30,119,3570
8030,8975,April,2025,10,34,340
8030,8980,April,2025,20,93.5,1870
8030,9065,April,2025,30,99.45,2983.5
8031,25,April,2025,10,118.15,1181.5
8031,8457,April,2025,10,61.2,612
8031,8467,April,2025,4,333.2,1332.8
8031,8485,April,2025,10,93.5,935
8031,8534,April,2025,10,102,1020
8031,8603,April,2025,10,51.85,518.5
8031,8620,April,2025,2,144.5,289
8031,8974,April,2025,10,119,1190
8034,8407,April,2025,30,127.5,3825
8034,8474,April,2025,200,125.65,25130
8034,8815,April,2025,6,101.88,611.28
8036,3,April,2025,5,324.7,1623.5
8036,25,April,2025,10,118.15,1181.5
8036,44,April,2025,6,90.94,545.64
8036,8457,April,2025,20,61.2,1224
8036,8467,April,2025,4,333.2,1332.8
8036,8510,April,2025,2,599.15,1198.3
8036,8514,April,2025,10,74.58,745.8
8036,8602,April,2025,2,362.34,724.68
8036,8633,April,2025,6,79.81,478.86
8036,8664,April,2025,10,63.75,637.5
8036,8974,April,2025,6,119,714
8036,8975,April,2025,10,34,340
8036,9012,April,2025,2,465.38,930.76
8036,9065,April,2025,6,99.45,596.7
8037,8485,April,2025,10,93.5,935
8037,8594,April,2025,5,228.02,1140.1
8038,16,April,2025,2,255,510
8038,8164,April,2025,4,119,476
8038,8457,April,2025,10,61.2,612
8038,8510,April,2025,1,599.15,599.15
8043,25,April,2025,10,118.15,1181.5
8043,8457,April,2025,10,61.2,612
8043,8487,April,2025,2,205.7,411.4
8043,8512,April,2025,10,104.55,1045.5
8043,8514,April,2025,10,74.58,745.8
8043,8534,April,2025,10,102,1020
8043,8594,April,2025,5,228.02,1140.1
8043,8891,April,2025,4,72.25,289
8043,8901,April,2025,2,187,374
8043,8981,April,2025,4,85,340
8044,25,April,2025,20,118.15,2363
8044,44,April,2025,10,90.94,909.4
8044,8467,April,2025,6,333.2,1999.2
8044,8534,April,2025,20,102,2040
8044,9066,April,2025,6,290.03,1740.18
8045,3,April,2025,5,324.7,1623.5
8045,8406,April,2025,10,92,920
8045,8407,April,2025,5,127.5,637.5
8045,8412,April,2025,10,127.5,1275
8045,8457,April,2025,30,61.2,1836
8045,8467,April,2025,11,333.2,3665.2
8045,8485,April,2025,20,93.5,1870
8045,8603,April,2025,30,51.85,1555.5
8045,8974,April,2025,10,119,1190
8046,3,April,2025,2,324.7,649.4
8046,8164,April,2025,5,119,595
8046,8974,April,2025,4,119,476
8046,9047,April,2025,3,212.5,637.5
8051,8457,April,2025,10,61.2,612
8051,8594,April,2025,1,228.02,228.02
8051,8673,April,2025,10,41.34,413.4
8051,8974,April,2025,10,119,1190
8051,8975,April,2025,10,34,340
8051,9006,April,2025,2,229.5,459
8051,9047,April,2025,2,212.5,425
8053,3,April,2025,70,324.7,22729
8053,16,April,2025,50,255,12750
8053,25,April,2025,150,118.15,17722.5
8053,44,April,2025,100,90.94,9094
8053,49,April,2025,100,72.25,7225
8053,8406,April,2025,20,92,1840
8053,8407,April,2025,55,127.5,7012.5
8053,8457,April,2025,700,61.2,42840
8053,8467,April,2025,70,333.2,23324
8053,8487,April,2025,20,205.7,4114
8053,8512,April,2025,100,104.55,10455
8053,8514,April,2025,300,74.58,22374
8053,8534,April,2025,320,102,32640
8053,8594,April,2025,55,228.02,12541.1
8053,8602,April,2025,20,362.34,7246.8
8053,8603,April,2025,315,51.85,16332.75
8053,8605,April,2025,60,74.35,4461
8053,8620,April,2025,105,144.5,15172.5
8053,8633,April,2025,100,79.81,7981
8053,8664,April,2025,100,63.75,6375
8053,8673,April,2025,10,41.34,413.4
8053,8815,April,2025,1,101.88,101.88
8053,8974,April,2025,30,119,3570
8053,8975,April,2025,100,34,3400
8053,8980,April,2025,50,93.5,4675
8053,8981,April,2025,100,85,8500
8053,8986,April,2025,110,93.5,10285
8053,9001,April,2025,100,55.25,5525
8053,9004,April,2025,10,85,850
8053,9006,April,2025,10,229.5,2295
8053,9012,April,2025,60,465.38,27922.8
8053,9044,April,2025,15,442.59,6638.85
8053,9047,April,2025,30,212.5,6375
8053,9066,April,2025,20,290.03,5800.6
8056,3,April,2025,2,324.7,649.4
8056,25,April,2025,20,118.15,2363
8056,50,April,2025,2,170,340
8056,8457,April,2025,20,61.2,1224
8056,8467,April,2025,2,333.2,666.4
8056,8512,April,2025,10,104.55,1045.5
8056,8527,April,2025,6,29.75,178.5
8056,8534,April,2025,10,102,1020
8056,8594,April,2025,10,228.02,2280.2
8056,8603,April,2025,10,51.85,518.5
8056,8664,April,2025,10,63.75,637.5
8056,8901,April,2025,2,187,374
8056,9065,April,2025,6,99.45,596.7
8058,3,April,2025,6,324.7,1948.2
8058,8457,April,2025,40,61.2,2448
8058,8467,April,2025,2,333.2,666.4
8058,8510,April,2025,1,599.15,599.15
8058,8534,April,2025,10,102,1020
8058,8891,April,2025,5,72.25,361.25
8058,8974,April,2025,10,119,1190
8058,8975,April,2025,2,34,68
8058,8980,April,2025,5,93.5,467.5
8059,3,April,2025,20,324.7,6494
8059,16,April,2025,3,255,765
8059,50,April,2025,10,170,1700
8059,8457,April,2025,110,61.2,6732
8059,8467,April,2025,8,333.2,2665.6
8059,8485,April,2025,30,93.5,2805
8059,8534,April,2025,10,102,1020
8059,8594,April,2025,5,228.02,1140.1
8059,8605,April,2025,10,74.35,743.5
8059,8615,April,2025,5,49.73,248.65
8059,8620,April,2025,10,144.5,1445
8059,8633,April,2025,10,79.81,798.1
8059,8673,April,2025,20,41.34,826.8
8059,8800,April,2025,10,59.5,595
8059,8868,April,2025,5,374,1870
8059,8891,April,2025,5,72.25,361.25
8059,8901,April,2025,10,187,1870
8059,8974,April,2025,30,119,3570
8059,8980,April,2025,10,93.5,935
8059,8981,April,2025,10,85,850
8059,9004,April,2025,10,85,850
8059,9006,April,2025,60,229.5,13770
8059,9065,April,2025,17,99.45,1690.65
8061,3,April,2025,10,324.7,3247
8061,25,April,2025,50,118.15,5907.5
8061,44,April,2025,5,90.94,454.7
8061,49,April,2025,5,72.25,361.25
8061,8457,April,2025,50,61.2,3060
8061,8467,April,2025,10,333.2,3332
8061,8485,April,2025,10,93.5,935
8061,8487,April,2025,3,205.7,617.1
8061,8594,April,2025,5,228.02,1140.1
8061,8664,April,2025,20,63.75,1275
8061,8975,April,2025,10,34,340
8062,3,April,2025,1,324.7,324.7
8062,23,April,2025,6,79.67,478.02
8062,44,April,2025,4,90.94,363.76
8062,8457,April,2025,20,61.2,1224
8062,8467,April,2025,1,333.2,333.2
8062,8594,April,2025,2,228.02,456.04
8062,8974,April,2025,6,119,714
8063,3,April,2025,1,324.7,324.7
8063,25,April,2025,20,118.15,2363
8063,44,April,2025,10,90.94,909.4
8063,8406,April,2025,10,92,920
8063,8407,April,2025,5,127.5,637.5
8063,8457,April,2025,20,61.2,1224
8063,8485,April,2025,10,93.5,935
8063,8594,April,2025,2,228.02,456.04
8063,8605,April,2025,5,74.35,371.75
8063,8974,April,2025,10,119,1190
8064,3,April,2025,10,324.7,3247
8064,16,April,2025,6,255,1530
8064,44,April,2025,50,90.94,4547
8064,8457,April,2025,110,61.2,6732
8064,8467,April,2025,30,333.2,9996
8064,8485,April,2025,10,93.5,935
8064,8514,April,2025,10,74.58,745.8
8064,8602,April,2025,1,362.34,362.34
8064,8603,April,2025,5,51.85,259.25
8064,8664,April,2025,30,63.75,1912.5
8064,8673,April,2025,20,41.34,826.8
8064,8815,April,2025,5,101.88,509.4
8064,8901,April,2025,3,187,561
8064,8974,April,2025,110,119,13090
8065,16,April,2025,3,255,765
8065,25,April,2025,100,118.15,11815
8065,8457,April,2025,10,61.2,612
8065,8467,April,2025,3,333.2,999.6
8065,8485,April,2025,20,93.5,1870
8065,8534,April,2025,30,102,3060
8065,8633,April,2025,20,79.81,1596.2
8065,8800,April,2025,10,59.5,595
8065,8975,April,2025,10,34,340
8065,9001,April,2025,20,55.25,1105
8067,3,April,2025,2,324.7,649.4
8067,23,April,2025,10,79.67,796.7
8067,25,April,2025,10,118.15,1181.5
8067,49,April,2025,2,72.25,144.5
8067,8457,April,2025,10,61.2,612
8067,8510,April,2025,1,599.15,599.15
8067,8594,April,2025,5,228.02,1140.1
8067,8620,April,2025,2,144.5,289
8067,8673,April,2025,10,41.34,413.4
8067,8974,April,2025,3,119,357
8067,8980,April,2025,3,93.5,280.5
8067,9006,April,2025,1,229.5,229.5
8070,25,April,2025,40,118.15,4726
8070,44,April,2025,10,90.94,909.4
8070,49,April,2025,10,72.25,722.5
8070,8467,April,2025,3,333.2,999.6
8070,8534,April,2025,20,102,2040
8070,8594,April,2025,6,228.02,1368.12
8070,8605,April,2025,20,74.35,1487
8070,8620,April,2025,5,144.5,722.5
8070,8664,April,2025,15,63.75,956.25
8070,8868,April,2025,1,374,374
8070,8974,April,2025,14,119,1666
8070,8975,April,2025,20,34,680
8070,8980,April,2025,10,93.5,935
8070,8981,April,2025,10,85,850
8070,9001,April,2025,20,55.25,1105
8070,9012,April,2025,1,465.38,465.38
8070,9065,April,2025,20,99.45,1989
8076,44,April,2025,10,90.94,909.4
8076,8457,April,2025,10,61.2,612
8076,8527,April,2025,2,29.75,59.5
8076,8594,April,2025,5,228.02,1140.1
8076,8615,April,2025,2,49.73,99.46
8076,8868,April,2025,1,374,374
8076,8974,April,2025,10,119,1190
8076,9006,April,2025,2,229.5,459
8078,25,April,2025,10,118.15,1181.5
8078,9004,April,2025,1,85,85
8078,9006,April,2025,3,229.5,688.5
8078,9047,April,2025,2,212.5,425
8082,3,April,2025,40,324.7,12988
8082,44,April,2025,20,90.94,1818.8
8082,50,April,2025,5,170,850
8082,8467,April,2025,10,333.2,3332
8082,8664,April,2025,110,63.75,7012.5
8082,9012,April,2025,10,465.38,4653.8
8082,9066,April,2025,10,290.03,2900.3
8083,3,April,2025,2,324.7,649.4
8083,44,April,2025,10,90.94,909.4
8083,49,April,2025,3,72.25,216.75
8083,8407,April,2025,5,127.5,637.5
8083,8412,April,2025,10,127.5,1275
8083,8457,April,2025,10,61.2,612
8083,8467,April,2025,2,333.2,666.4
8083,8487,April,2025,4,205.7,822.8
8083,8594,April,2025,5,228.02,1140.1
8083,8620,April,2025,7,144.5,1011.5
8083,8633,April,2025,10,79.81,798.1
8083,8664,April,2025,4,63.75,255
8083,8901,April,2025,1,187,187
8083,8974,April,2025,3,119,357
8083,8980,April,2025,3,93.5,280.5
8083,9006,April,2025,5,229.5,1147.5
8083,9012,April,2025,1,465.38,465.38
8091,3,April,2025,4,324.7,1298.8
8091,44,April,2025,10,90.94,909.4
8091,8407,April,2025,5,127.5,637.5
8091,8457,April,2025,30,61.2,1836
8091,8467,April,2025,4,333.2,1332.8
8091,8487,April,2025,5,205.7,1028.5
8091,8534,April,2025,10,102,1020
8091,8633,April,2025,10,79.81,798.1
8091,8673,April,2025,10,41.34,413.4
8091,9012,April,2025,2,465.38,930.76
8093,8407,April,2025,5,127.5,637.5
8093,8457,April,2025,40,61.2,2448
8093,8467,April,2025,10,333.2,3332
8093,9066,April,2025,1,290.03,290.03
8096,8457,April,2025,10,61.2,612
8096,8594,April,2025,1,228.02,228.02
8096,8605,April,2025,5,74.35,371.75
8096,8633,April,2025,5,79.81,399.05
8096,8673,April,2025,3,41.34,124.02
8096,8800,April,2025,3,59.5,178.5
8096,8868,April,2025,1,374,374
8098,3,April,2025,3,324.7,974.1
8098,25,April,2025,20,118.15,2363
8098,8457,April,2025,100,61.2,6120
8098,8467,April,2025,15,333.2,4998
8098,8485,April,2025,20,93.5,1870
