customer_id,product_id,sale_month,sale_year,unit_return,product_rate,total_return_amount
11000,25,April,2025,18,118.15,2126.7
11000,44,April,2025,1,90.94,90.94
11000,49,April,2025,7,72.25,505.75
11000,8164,April,2025,14,119,1666
11000,8406,April,2025,1,92,92
11000,8407,April,2025,1,127.5,127.5
11000,8412,April,2025,2,127.5,255
11000,8413,April,2025,1,95.17,95.17
11000,8457,April,2025,11,61.2,673.2
11000,8467,April,2025,2,333.2,666.4
11000,8474,April,2025,1,125.65,125.65
11000,8485,April,2025,4,93.5,374
11000,8514,April,2025,1,74.58,74.58
11000,8527,April,2025,2,29.75,59.5
11000,8534,April,2025,20,102,2040
11000,8603,April,2025,6,51.85,311.1
11000,8615,April,2025,1,49.73,49.73
11000,8620,April,2025,6,144.5,867
11000,8664,April,2025,6,63.75,382.5
11000,8673,April,2025,4,41.34,165.36
11000,8800,April,2025,1,59.5,59.5
11000,8974,April,2025,4,119,476
11000,8975,April,2025,4,34,136
11000,8980,April,2025,4,93.5,374
11000,8981,April,2025,1,85,85
11000,9001,April,2025,2,55.25,110.5
11000,9006,April,2025,3,229.5,688.5
11000,9047,April,2025,2,212.5,425
12009,9044,April,2025,1,442.59,442.59
12009,9066,April,2025,11,290.03,3190.33
19097,25,April,2025,2,118.15,236.3
19097,44,April,2025,1,90.94,90.94
19097,8457,April,2025,3,61.2,183.6
19097,8527,April,2025,1,29.75,29.75
19097,8534,April,2025,2,102,204
19097,8603,April,2025,1,51.85,51.85
19097,8620,April,2025,1,144.5,144.5
19097,8975,April,2025,1,34,34
19097,9065,April,2025,1,99.45,99.45
19100,25,April,2025,30,118.15,3544.5
19100,8467,April,2025,2,333.2,666.4
19100,8603,April,2025,2,51.85,103.7
19100,8620,April,2025,4,144.5,578
19100,8664,April,2025,10,63.75,637.5
19100,9004,April,2025,2,85,170
19109,8457,April,2025,1,61.2,61.2
19109,8594,April,2025,1,228.02,228.02
19112,3,April,2025,1,324.7,324.7
19112,25,April,2025,12,118.15,1417.8
19112,8164,April,2025,4,119,476
19112,8413,April,2025,1,95.17,95.17
19112,8457,April,2025,6,61.2,367.2
19112,8467,April,2025,1,333.2,333.2
19112,8485,April,2025,1,93.5,93.5
19112,8512,April,2025,1,104.55,104.55
19112,8514,April,2025,1,74.58,74.58
19112,8527,April,2025,1,29.75,29.75
19112,8534,April,2025,4,102,408
19112,8594,April,2025,3,228.02,684.06
19112,8633,April,2025,3,79.81,239.43
19112,8664,April,2025,1,63.75,63.75
19112,8974,April,2025,1,119,119
19112,8975,April,2025,1,34,34
19112,8981,April,2025,1,85,85
19112,9001,April,2025,2,55.25,110.5
19112,9012,April,2025,1,465.38,465.38
19143,8457,April,2025,1,61.2,61.2
19143,8594,April,2025,1,228.02,228.02
19201,25,April,2025,2,118.15,236.3
19201,8457,April,2025,2,61.2,122.4
19201,8603,April,2025,1,51.85,51.85
19201,8664,April,2025,1,63.75,63.75
19210,8457,April,2025,2,61.2,122.4
19210,8485,April,2025,2,93.5,187
19211,25,April,2025,1,118.15,118.15
19242,8457,April,2025,3,61.2,183.6
19242,8474,April,2025,1,125.65,125.65
19242,8974,April,2025,1,119,119
19246,3,April,2025,1,324.7,324.7
19246,25,April,2025,6,118.15,708.9
19246,44,April,2025,1,90.94,90.94
19246,8527,April,2025,1,29.75,29.75
19246,8594,April,2025,2,228.02,456.04
19246,8605,April,2025,1,74.35,74.35
19246,8800,April,2025,2,59.5,119
19246,8975,April,2025,1,34,34
19246,9065,April,2025,1,99.45,99.45
19247,3,April,2025,1,324.7,324.7
19247,8512,April,2025,1,104.55,104.55
19247,8594,April,2025,1,228.02,228.02
19247,8974,April,2025,1,119,119
19269,8974,April,2025,1,119,119
19269,8975,April,2025,1,34,34
19269,8981,April,2025,1,85,85
19269,9012,April,2025,1,465.38,465.38
19276,8457,April,2025,3,61.2,183.6
19276,8527,April,2025,1,29.75,29.75
19276,8975,April,2025,2,34,68
19283,25,April,2025,2,118.15,236.3
19283,8407,April,2025,1,127.5,127.5
19283,8457,April,2025,2,61.2,122.4
19292,8457,April,2025,1,61.2,61.2
19292,8664,April,2025,1,63.75,63.75
19293,8406,April,2025,1,92,92
19293,8457,April,2025,1,61.2,61.2
19293,8485,April,2025,1,93.5,93.5
19293,8527,April,2025,1,29.75,29.75
19293,8664,April,2025,1,63.75,63.75
19293,8815,April,2025,1,101.88,101.88
19295,8664,April,2025,1,63.75,63.75
19302,8457,April,2025,1,61.2,61.2
19332,23,April,2025,2,79.67,159.34
19332,25,April,2025,10,118.15,1181.5
19332,44,April,2025,3,90.94,272.82
19332,8457,April,2025,5,61.2,306
19332,8512,April,2025,5,104.55,522.75
19332,8603,April,2025,3,51.85,155.55
19332,8605,April,2025,1,74.35,74.35
19332,8664,April,2025,5,63.75,318.75
19332,8815,April,2025,1,101.88,101.88
19332,8974,April,2025,2,119,238
19332,9001,April,2025,5,55.25,276.25
19332,9006,April,2025,2,229.5,459
19332,9047,April,2025,2,212.5,425
19332,9065,April,2025,3,99.45,298.35
19343,25,April,2025,1,118.15,118.15
19343,8457,April,2025,1,61.2,61.2
19346,9001,April,2025,1,55.25,55.25
19347,8457,April,2025,1,61.2,61.2
19347,8815,April,2025,1,101.88,101.88
19360,44,April,2025,1,90.94,90.94
19360,9065,April,2025,1,99.45,99.45
19363,44,April,2025,1,90.94,90.94
19363,8664,April,2025,1,63.75,63.75
19363,8974,April,2025,1,119,119
19363,9001,April,2025,3,55.25,165.75
19367,8457,April,2025,1,61.2,61.2
19367,8467,April,2025,1,333.2,333.2
19367,8664,April,2025,1,63.75,63.75
19372,8457,April,2025,1,61.2,61.2
19386,8457,April,2025,5,61.2,306
19386,8605,April,2025,1,74.35,74.35
19386,8664,April,2025,4,63.75,255
19386,9001,April,2025,1,55.25,55.25
19387,25,April,2025,1,118.15,118.15
19387,8457,April,2025,1,61.2,61.2
19387,8603,April,2025,1,51.85,51.85
19387,9065,April,2025,1,99.45,99.45
19389,3,April,2025,1,324.7,324.7
19389,25,April,2025,15,118.15,1772.25
19389,44,April,2025,1,90.94,90.94
19389,8457,April,2025,7,61.2,428.4
19389,8467,April,2025,2,333.2,666.4
19389,8605,April,2025,1,74.35,74.35
19389,8664,April,2025,2,63.75,127.5
19389,8673,April,2025,1,41.34,41.34
19389,8975,April,2025,1,34,34
19392,23,April,2025,1,79.67,79.67
19392,25,April,2025,1,118.15,118.15
19392,8457,April,2025,1,61.2,61.2
19392,8474,April,2025,1,125.65,125.65
19392,8485,April,2025,1,93.5,93.5
19392,8534,April,2025,1,102,102
19392,8620,April,2025,3,144.5,433.5
19392,8974,April,2025,1,119,119
19392,8980,April,2025,1,93.5,93.5
19392,9040,April,2025,1,85,85
19400,8457,April,2025,15,61.2,918
19400,8603,April,2025,3,51.85,155.55
19400,8664,April,2025,3,63.75,191.25
19400,8815,April,2025,4,101.88,407.52
19400,8975,April,2025,1,34,34
19405,8457,April,2025,1,61.2,61.2
19405,8512,April,2025,1,104.55,104.55
19406,8164,April,2025,1,119,119
19406,8534,April,2025,1,102,102
19408,8664,April,2025,1,63.75,63.75
19412,3,April,2025,1,324.7,324.7
19412,25,April,2025,5,118.15,590.75
19412,44,April,2025,1,90.94,90.94
19412,8164,April,2025,2,119,238
19412,8474,April,2025,1,125.65,125.65
19412,8485,April,2025,1,93.5,93.5
19412,8594,April,2025,1,228.02,228.02
19412,8620,April,2025,2,144.5,289
19412,8974,April,2025,5,119,595
19412,8975,April,2025,1,34,34
19412,9047,April,2025,1,212.5,212.5
19412,9065,April,2025,1,99.45,99.45
19413,49,April,2025,1,72.25,72.25
19413,8457,April,2025,1,61.2,61.2
19423,8474,April,2025,1,125.65,125.65
19423,8485,April,2025,1,93.5,93.5
19423,8673,April,2025,1,41.34,41.34
19428,8164,April,2025,2,119,238
19428,8457,April,2025,1,61.2,61.2
19428,8664,April,2025,1,63.75,63.75
19428,8673,April,2025,1,41.34,41.34
19435,25,April,2025,4,118.15,472.6
19435,8407,April,2025,1,127.5,127.5
19435,8474,April,2025,2,125.65,251.3
19435,8534,April,2025,6,102,612
19435,8605,April,2025,1,74.35,74.35
19435,8664,April,2025,2,63.75,127.5
19435,8974,April,2025,2,119,238
19435,8980,April,2025,1,93.5,93.5
19435,9012,April,2025,2,465.38,930.76
19438,49,April,2025,1,72.25,72.25
19438,8406,April,2025,1,92,92
19438,8413,April,2025,1,95.17,95.17
19438,8485,April,2025,1,93.5,93.5
19438,8974,April,2025,1,119,119
19438,8980,April,2025,1,93.5,93.5
19466,8467,April,2025,1,333.2,333.2
19466,8664,April,2025,10,63.75,637.5
19473,8457,April,2025,1,61.2,61.2
19479,8457,April,2025,1,61.2,61.2
19479,8485,April,2025,1,93.5,93.5
19479,8664,April,2025,1,63.75,63.75
19488,8407,April,2025,2,127.5,255
19488,8413,April,2025,5,95.17,475.85
19488,8457,April,2025,15,61.2,918
19488,8527,April,2025,3,29.75,89.25
19488,8603,April,2025,7,51.85,362.95
19488,8605,April,2025,2,74.35,148.7
19488,8633,April,2025,15,79.81,1197.15
19488,8664,April,2025,10,63.75,637.5
19488,8673,April,2025,3,41.34,124.02
19488,8901,April,2025,2,187,374
19488,8975,April,2025,2,34,68
19488,9001,April,2025,15,55.25,828.75
19490,8512,April,2025,1,104.55,104.55
19504,44,April,2025,2,90.94,181.88
19504,8164,April,2025,4,119,476
19504,8406,April,2025,1,92,92
19504,8457,April,2025,3,61.2,183.6
19504,8512,April,2025,1,104.55,104.55
19504,8527,April,2025,1,29.75,29.75
19504,8603,April,2025,1,51.85,51.85
19504,8605,April,2025,1,74.35,74.35
19504,8664,April,2025,1,63.75,63.75
19504,8815,April,2025,2,101.88,203.76
19504,9001,April,2025,3,55.25,165.75
19504,9065,April,2025,3,99.45,298.35
19505,8485,April,2025,1,93.5,93.5
19505,8527,April,2025,1,29.75,29.75
19505,8620,April,2025,1,144.5,144.5
19505,8633,April,2025,1,79.81,79.81
19505,8664,April,2025,1,63.75,63.75
19513,25,April,2025,27,118.15,3190.05
19513,8164,April,2025,1,119,119
19513,8457,April,2025,17,61.2,1040.4
19513,8485,April,2025,1,93.5,93.5
19513,8534,April,2025,1,102,102
19513,8594,April,2025,4,228.02,912.08
19513,8620,April,2025,2,144.5,289
19513,8974,April,2025,1,119,119
19514,8594,April,2025,1,228.02,228.02
19514,8620,April,2025,1,144.5,144.5
19514,8868,April,2025,1,374,374
19519,25,April,2025,1,118.15,118.15
19519,9001,April,2025,1,55.25,55.25
19524,8664,April,2025,2,63.75,127.5
19524,8974,April,2025,1,119,119
19527,44,April,2025,1,90.94,90.94
19527,8603,April,2025,2,51.85,103.7
19527,8620,April,2025,1,144.5,144.5
19527,8974,April,2025,1,119,119
19528,8620,April,2025,1,144.5,144.5
19539,25,April,2025,1,118.15,118.15
19543,25,April,2025,6,118.15,708.9
19543,8620,April,2025,1,144.5,144.5
19543,8974,April,2025,1,119,119
19544,8673,April,2025,1,41.34,41.34
19558,8164,April,2025,4,119,476
19558,8467,April,2025,1,333.2,333.2
19558,8512,April,2025,1,104.55,104.55
19558,8527,April,2025,1,29.75,29.75
19558,8594,April,2025,1,228.02,228.02
19558,8603,April,2025,1,51.85,51.85
19558,8615,April,2025,2,49.73,99.46
19558,8974,April,2025,1,119,119
19558,9001,April,2025,3,55.25,165.75
19561,25,April,2025,1,118.15,118.15
19561,8457,April,2025,2,61.2,122.4
19573,25,April,2025,3,118.15,354.45
19573,8594,April,2025,1,228.02,228.02
19578,25,April,2025,1,118.15,118.15
19585,25,April,2025,1,118.15,118.15
19585,8974,April,2025,2,119,238
19589,8457,April,2025,1,61.2,61.2
19589,8485,April,2025,2,93.5,187
19589,8974,April,2025,1,119,119
19593,25,April,2025,1,118.15,118.15
19593,8457,April,2025,1,61.2,61.2
19593,8485,April,2025,1,93.5,93.5
19593,8974,April,2025,1,119,119
19596,25,April,2025,5,118.15,590.75
19596,8485,April,2025,1,93.5,93.5
19596,8594,April,2025,2,228.02,456.04
19596,8615,April,2025,2,49.73,99.46
19596,8620,April,2025,2,144.5,289
19596,9065,April,2025,1,99.45,99.45
19603,8485,April,2025,1,93.5,93.5
19603,8974,April,2025,1,119,119
19605,8457,April,2025,1,61.2,61.2
19605,8485,April,2025,1,93.5,93.5
19607,3,April,2025,1,324.7,324.7
19607,25,April,2025,10,118.15,1181.5
19607,8457,April,2025,10,61.2,612
19607,8485,April,2025,2,93.5,187
19607,8534,April,2025,10,102,1020
19607,8605,April,2025,1,74.35,74.35
19607,8664,April,2025,5,63.75,318.75
19607,8674,April,2025,10,85,850
19607,8974,April,2025,3,119,357
19607,8975,April,2025,5,34,170
19607,8980,April,2025,1,93.5,93.5
19618,8457,April,2025,2,61.2,122.4
19618,8474,April,2025,1,125.65,125.65
19618,8534,April,2025,1,102,102
19618,8594,April,2025,1,228.02,228.02
19618,8620,April,2025,1,144.5,144.5
19622,8974,April,2025,1,119,119
19622,8980,April,2025,1,93.5,93.5
19626,8975,April,2025,1,34,34
19627,8467,April,2025,1,333.2,333.2
19627,8664,April,2025,1,63.75,63.75
19627,8974,April,2025,1,119,119
19634,25,April,2025,6,118.15,708.9
19634,44,April,2025,2,90.94,181.88
19634,8412,April,2025,2,127.5,255
19634,8457,April,2025,6,61.2,367.2
19634,8485,April,2025,2,93.5,187
19634,8534,April,2025,2,102,204
19634,8594,April,2025,2,228.02,456.04
19634,8615,April,2025,2,49.73,99.46
19634,8620,April,2025,4,144.5,578
19634,8664,April,2025,1,63.75,63.75
19634,8673,April,2025,1,41.34,41.34
19634,8974,April,2025,1,119,119
19634,8975,April,2025,1,34,34
19634,9001,April,2025,1,55.25,55.25
19634,9006,April,2025,1,229.5,229.5
19634,9065,April,2025,3,99.45,298.35
19634,9066,April,2025,1,290.03,290.03
19642,8457,April,2025,2,61.2,122.4
19642,8485,April,2025,1,93.5,93.5
19642,8512,April,2025,1,104.55,104.55
19645,8457,April,2025,1,61.2,61.2
19645,8512,April,2025,1,104.55,104.55
19645,8603,April,2025,1,51.85,51.85
19646,44,April,2025,1,90.94,90.94
19646,8406,April,2025,1,92,92
19646,8412,April,2025,2,127.5,255
19646,8413,April,2025,3,95.17,285.51
19646,8457,April,2025,5,61.2,306
19646,8474,April,2025,1,125.65,125.65
19646,8527,April,2025,3,29.75,89.25
19646,8534,April,2025,4,102,408
19646,8594,April,2025,1,228.02,228.02
19646,8603,April,2025,4,51.85,207.4
19646,8605,April,2025,1,74.35,74.35
19646,8620,April,2025,1,144.5,144.5
19646,8633,April,2025,2,79.81,159.62
19646,8673,April,2025,3,41.34,124.02
19646,9001,April,2025,2,55.25,110.5
19646,9006,April,2025,1,229.5,229.5
19646,9012,April,2025,1,465.38,465.38
19657,8974,April,2025,1,119,119
19668,25,April,2025,12,118.15,1417.8
19668,44,April,2025,1,90.94,90.94
19668,8412,April,2025,4,127.5,510
19668,8457,April,2025,10,61.2,612
19668,8467,April,2025,1,333.2,333.2
19668,8485,April,2025,3,93.5,280.5
19668,8512,April,2025,2,104.55,209.1
19668,8527,April,2025,1,29.75,29.75
19668,8534,April,2025,4,102,408
19668,8603,April,2025,4,51.85,207.4
19668,8605,April,2025,2,74.35,148.7
19668,8974,April,2025,2,119,238
19668,9001,April,2025,3,55.25,165.75
19668,9006,April,2025,1,229.5,229.5
19668,9065,April,2025,1,99.45,99.45
19668,9066,April,2025,1,290.03,290.03
19672,8974,April,2025,2,119,238
19675,8457,April,2025,1,61.2,61.2
19683,8412,April,2025,1,127.5,127.5
19683,8457,April,2025,1,61.2,61.2
19683,8974,April,2025,2,119,238
19683,8980,April,2025,1,93.5,93.5
19697,25,April,2025,2,118.15,236.3
19697,8164,April,2025,1,119,119
19697,8406,April,2025,1,92,92
19697,8413,April,2025,1,95.17,95.17
19697,8534,April,2025,1,102,102
19697,8603,April,2025,1,51.85,51.85
19697,8633,April,2025,1,79.81,79.81
19697,8664,April,2025,2,63.75,127.5
19697,8674,April,2025,1,85,85
19697,8974,April,2025,1,119,119
19701,8594,April,2025,1,228.02,228.02
19702,44,April,2025,1,90.94,90.94
19702,8407,April,2025,1,127.5,127.5
19702,8457,April,2025,3,61.2,183.6
19702,8485,April,2025,1,93.5,93.5
19702,8512,April,2025,1,104.55,104.55
19702,8620,April,2025,1,144.5,144.5
19702,8974,April,2025,1,119,119
19702,9065,April,2025,1,99.45,99.45
19705,25,April,2025,6,118.15,708.9
19705,49,April,2025,2,72.25,144.5
19705,8164,April,2025,2,119,238
19705,8457,April,2025,1,61.2,61.2
19705,8474,April,2025,2,125.65,251.3
19705,8527,April,2025,2,29.75,59.5
19705,8594,April,2025,3,228.02,684.06
19705,8664,April,2025,1,63.75,63.75
19705,8673,April,2025,1,41.34,41.34
19705,8868,April,2025,2,374,748
19705,8975,April,2025,2,34,68
19705,8981,April,2025,1,85,85
19705,9001,April,2025,2,55.25,110.5
19707,8457,April,2025,1,61.2,61.2
19707,8974,April,2025,1,119,119
19707,9065,April,2025,1,99.45,99.45
19712,3,April,2025,2,324.7,649.4
19712,8467,April,2025,2,333.2,666.4
19712,8534,April,2025,6,102,612
19712,9012,April,2025,4,465.38,1861.52
19712,9065,April,2025,1,99.45,99.45
19714,3,April,2025,2,324.7,649.4
19714,8406,April,2025,1,92,92
19714,8407,April,2025,2,127.5,255
19714,8457,April,2025,3,61.2,183.6
19714,8467,April,2025,2,333.2,666.4
19714,8594,April,2025,2,228.02,456.04
19714,8603,April,2025,2,51.85,103.7
19714,8605,April,2025,1,74.35,74.35
19714,8673,April,2025,2,41.34,82.68
19714,8974,April,2025,2,119,238
19714,9012,April,2025,1,465.38,465.38
19716,8164,April,2025,4,119,476
19716,8974,April,2025,1,119,119
19719,8664,April,2025,1,63.75,63.75
19722,3,April,2025,1,324.7,324.7
19722,25,April,2025,30,118.15,3544.5
19722,49,April,2025,10,72.25,722.5
19722,8527,April,2025,5,29.75,148.75
19722,8974,April,2025,1,119,119
19722,8975,April,2025,5,34,170
19722,8980,April,2025,1,93.5,93.5
19722,9001,April,2025,15,55.25,828.75
19722,9004,April,2025,2,85,170
19722,9006,April,2025,1,229.5,229.5
19723,25,April,2025,1,118.15,118.15
19723,8457,April,2025,2,61.2,122.4
19723,8534,April,2025,1,102,102
19725,3,April,2025,1,324.7,324.7
19725,8407,April,2025,1,127.5,127.5
19725,8485,April,2025,1,93.5,93.5
19725,8594,April,2025,1,228.02,228.02
19726,25,April,2025,2,118.15,236.3
19726,8457,April,2025,1,61.2,61.2
19726,8603,April,2025,1,51.85,51.85
19726,8633,April,2025,1,79.81,79.81
19726,8974,April,2025,1,119,119
19726,8981,April,2025,1,85,85
19733,25,April,2025,1,118.15,118.15
19733,8457,April,2025,5,61.2,306
19733,8467,April,2025,1,333.2,333.2
19733,8974,April,2025,2,119,238
19733,9012,April,2025,2,465.38,930.76
19740,3,April,2025,1,324.7,324.7
19740,44,April,2025,1,90.94,90.94
19740,8467,April,2025,1,333.2,333.2
19740,8474,April,2025,1,125.65,125.65
19740,8975,April,2025,2,34,68
19741,8457,April,2025,2,61.2,122.4
19741,9012,April,2025,1,465.38,465.38
19744,25,April,2025,30,118.15,3544.5
19744,8407,April,2025,4,127.5,510
19744,8485,April,2025,5,93.5,467.5
19744,8527,April,2025,2,29.75,59.5
19744,8603,April,2025,2,51.85,103.7
19744,8664,April,2025,5,63.75,318.75
19744,8673,April,2025,3,41.34,124.02
19744,8974,April,2025,2,119,238
19744,8980,April,2025,2,93.5,187
19745,8527,April,2025,1,29.75,29.75
19745,8664,April,2025,1,63.75,63.75
19745,8673,April,2025,1,41.34,41.34
19745,8974,April,2025,1,119,119
19746,25,April,2025,1,118.15,118.15
19746,8457,April,2025,1,61.2,61.2
19749,3,April,2025,1,324.7,324.7
19749,8467,April,2025,1,333.2,333.2
19749,8474,April,2025,1,125.65,125.65
19749,8485,April,2025,1,93.5,93.5
19749,8975,April,2025,2,34,68
19749,9001,April,2025,1,55.25,55.25
19749,9065,April,2025,1,99.45,99.45
19750,3,April,2025,1,324.7,324.7
19750,8406,April,2025,1,92,92
19750,8474,April,2025,1,125.65,125.65
19750,8974,April,2025,1,119,119
19750,8975,April,2025,1,34,34
19750,8981,April,2025,1,85,85
